gene,medium,gr_loglin,gr_loglin_se,gr_max_sliding,t_exp_start,t_exp_end,doubling_time,R_squared,lag_loglin,N_max_emp,converged
ybaY,LB,0.9431672124128574,0.04079245571684808,1.2825517275304212,1.75,6.0,0.7349144154266152,0.9709400599228192,1.24668985224069,1.13339,True
rfaQ,LB,0.6132234548249342,0.04601508020719989,1.1361741258285913,1.75,6.0,1.1303337716556,0.9173543571195281,-0.20035161388308087,1.06818,True
cbrC,LB,0.8137658573132742,0.031505779576361,1.1328285751314302,2.0,6.25,0.8517771719354716,0.9765788177105271,1.4442747602099697,0.7270099999999999,True
ygbI,LB,0.7754517428044542,0.040634924658618406,1.2151541866321511,1.75,6.0,0.8938624317912409,0.9579141654813549,0.6242312369417958,1.0973899999999999,True
ybgC,LB,0.8993573506791168,0.02736077557951129,1.1450438027860985,1.75,6.0,0.7707138658916175,0.9854075538149476,1.3013376756983661,1.01294,True
yedA,LB,0.6212278069592787,0.03678220792524199,1.175419605080693,1.75,5.75,1.115769726974538,0.9500416899942732,-0.3966554246740912,1.102465,True
ygaD,LB,0.5513121875379311,0.022669585096190447,0.7540910780810215,1.75,5.75,1.2572680166121952,0.9752653366180976,0.8788702071912525,1.1374099999999998,True
ydhT,LB,0.6908040726115174,0.02669486576512172,0.9348201514674475,2.75,7.25,1.0033918560143544,0.9752424745974343,2.4551425532225974,0.8282400000000001,True
holE,LB,0.6108976705679801,0.04290257893786759,1.0258164844097772,1.75,5.5,1.134637131478164,0.9354107485276562,0.1313761165366625,1.21038,True
ygiS,LB,1.0008332820823451,0.030013582485182017,1.1257251261338361,2.0,4.25,0.6925700743262408,0.9928568655321095,1.3233832495685494,1.0933599999999999,True
thiP,LB,0.7472941550300124,0.04184138350123286,1.1963033977226736,1.75,5.5,0.9275426228003985,0.9579561417317842,0.4057476428939331,1.1017733333333335,True
yigB,LB,0.7863284676839731,0.02935933007708273,1.0883130143192548,2.0,6.25,0.8814982657330453,0.9781815578358044,1.5006835006344867,0.7313233333333334,True
ahpC,LB,0.5753638081203433,0.04200904486105347,1.03494852748699,1.75,6.25,1.204711124991314,0.9169051921858525,1.2150267803750943,1.1347999999999998,True
hofB,LB,0.5169919025676766,0.045034252020128125,1.220438403359701,1.75,6.0,1.3407312128437239,0.8917380808186118,-1.3776891751798173,1.1429333333333334,True
yadN,LB,0.7521313301079816,0.03545255905492468,1.1316800187216745,2.75,7.25,0.9215773267421686,0.963603864484564,1.9240652664614748,1.1348833333333335,True
panB,LB,0.6964001169886949,0.029500283143728028,0.9990583928349048,2.5,6.75,0.9953289260736836,0.9720899175629691,2.1457863857520536,0.7532000000000001,True
norW,LB,0.9863014789391664,0.05015496907533534,1.4132620575166084,3.75,8.0,0.7027741470138235,0.9602697062338508,3.1136704186491797,0.7660499999999999,True
dcm,LB,0.5584426164194616,0.04547481090589463,1.1143340610864956,1.75,6.0,1.241214692754221,0.9040795263996194,-0.48094321210026125,1.1882099999999998,True
ybiP,LB,1.0903711337473507,0.04013524060301636,1.421419839033301,3.0,7.0,0.6356983958092879,0.9800815057904971,2.7382583969036567,1.0612866666666667,True
yhjV,LB,0.5881040153222779,0.029581305868527984,0.9075718609235056,1.75,5.75,1.1786132427273164,0.9634370687399544,0.718099332542965,1.17416,True
rmuC,LB,0.7756404842263336,0.02935489212696578,1.0165478582600398,1.75,5.5,0.8936449226877686,0.9803417180415189,1.1284316849113698,1.22084,True
cobU,LB,0.5721762950358529,0.026236478189155164,0.8850356794887215,1.75,6.25,1.2114224000078722,0.9654897625386357,0.8595288237774065,1.1952,True
ade,LB,0.7234455601454914,0.028676913199857407,0.98709674723625,3.75,8.0,0.9581193371627674,0.9754760905475479,3.216305467773239,0.7602999999999999,True
ydiU,LB,0.586738800182425,0.020522595101954078,0.7901637424364119,2.0,6.25,1.1813556225435178,0.9808011209311762,1.3463898465685664,1.102435,True
yraO,LB,0.5866810586390054,0.03047147263619835,0.955916818962969,1.75,6.0,1.1814718923565082,0.9586237689187502,-0.010022395967789604,0.79648,True
yjdL,LB,0.5890157707939342,0.03462145653913218,1.0468312980357743,1.75,5.75,1.176788831351073,0.9507297067868204,0.06014660926177084,0.7647966666666666,True
rfaS,LB,0.5986050037076813,0.04241953491906526,1.0357998321746928,1.75,6.0,1.157937498461727,0.9256282971641121,0.13960168081503033,0.7603199999999999,True
priC,LB,0.5611523678916673,0.047644145325000366,1.1658514712379189,1.75,5.75,1.2352209849246507,0.9024206815253814,-0.7238257261489103,1.0763833333333335,True
idnT,LB,1.1553118878944986,0.0402266303804186,1.4151882310296633,0.75,3.5,0.5999654187088591,0.9880216966490009,0.6152620177128391,1.1223666666666665,True
yidI,LB,1.0039232216226486,0.03824295004427511,1.3206786748404953,3.5,7.75,0.6904384375526311,0.9773089991075883,3.184326352294983,0.7569999999999999,True
ydjJ,LB,0.9124984833804286,0.03229859431472371,1.1698019580219088,4.0,8.0,0.7596146110754314,0.9815537418331883,3.682814198264219,1.1068133333333334,True
yjiX,LB,0.5943551791589902,0.04469723123274897,1.1119949934259938,1.75,6.0,1.166217112031808,0.917020963649647,-0.20244197288933924,1.163595,True
yhhM,LB,0.6023104864091705,0.026572319264735942,0.8816559801098018,1.75,5.75,1.150813735109148,0.9716331153994238,0.4867350631316284,1.1868400000000001,True
ypdE,LB,0.6174617723624101,0.031518110814065865,1.0412440985217026,1.75,6.0,1.122575050934672,0.9599795320913203,0.15455050990699776,1.1481166666666667,True
sapF,LB,0.8893426882333441,0.033722211525505225,1.196021430537189,1.75,6.25,0.7793926792571534,0.9761408360419609,1.5223519085515587,0.77704,True
ygaP,LB,0.7851763029045897,0.03489082143053956,1.0932960465712622,3.0,7.25,0.8827917730015505,0.9693733784628394,2.1535648704154347,1.17798,True
ygaF,LB,0.5623611109983169,0.02115093568007341,0.7740773765726402,3.75,8.0,1.2325659918578897,0.9778675931538082,3.486638385274991,1.043195,True
kbl,LB,1.1808567705473714,0.030670237070596254,1.3560272606815298,0.75,3.5,0.5869866675182339,0.9932993034801653,0.7010446270431921,1.1909999999999998,True
flgJ,LB,0.6238974698400888,0.0319715682487899,0.9751166896514414,1.75,6.0,1.11099533828468,0.9596775645928903,0.8037524172905336,0.9269333333333333,True
yfgB,LB,1.05378218344298,0.043460096141172445,1.4102411542283408,1.75,6.0,0.6577708291624874,0.9735065496037338,1.2569038585766383,1.07544,True
yeiQ,LB,1.0757904506237534,0.040438646697491525,1.404541284850613,2.75,7.25,0.6443143087559962,0.9765427003281428,2.447281021720599,1.1035733333333333,True
yihR,LB,0.7684864546489807,0.03146918500082076,1.0916778371557092,1.75,6.0,0.9019640832531682,0.9738711649703765,1.1633036791679492,1.161065,True
yjeB,LB,0.8079068479369583,0.042603432284580176,1.2214595858638742,1.75,5.75,0.8579543326435972,0.9599585019209759,0.1177238909336026,0.7678833333333334,True
hyaF,LB,1.1572979876950162,0.035902594514144195,1.3354577371597418,1.75,3.5,0.5989357865734153,0.9942586778921865,0.6131667240026587,1.19589,True
ygdR,LB,0.6235519632760589,0.04056760581481497,0.9611141806338974,1.75,4.25,1.111610934425164,0.9633039512192908,0.2681559476912934,1.1457,True
yqcE,LB,1.0706689988166302,0.044035699325229834,1.4473450633695892,2.5,6.75,0.6473963300759193,0.9736475441099959,2.1916006133276076,1.11444,True
yihN,LB,0.6905696126061984,0.041043966029996645,1.1512339067623796,1.75,5.75,1.003732524435906,0.9496787203173963,0.3112343778500234,1.17619,True
rcsA,LB,0.5612441426919744,0.04647730908123912,1.1165933415814124,1.75,6.0,1.2350190012412525,0.9011256498189979,-0.5336973219846517,0.7528133333333333,True
flgN,LB,0.7413007159471184,0.03635171293773284,1.0923644634240002,1.75,6.0,0.9350418334270053,0.9629502933518578,0.5728318231834695,0.75184,True
ydaO,LB,0.8606085460457276,0.03875251593507683,1.2018671128361014,1.75,6.0,0.805415172490183,0.9685773512803338,1.2381036590413705,1.12381,True
yaaW,LB,0.6920644506715578,0.03544631761929116,1.1265616786293609,1.75,6.0,1.0015644928551624,0.9597178429340659,0.12938751895812006,1.1663266666666667,True
hisI,LB,0.6661711753133016,0.041807770947207154,1.1263727145307938,1.75,5.75,1.0404941045879939,0.944216568337013,0.12430153441873126,1.1682800000000002,True
ygbM,LB,0.8213045360732113,0.04043653911047442,1.245717028781259,2.25,6.75,0.8439587876550556,0.9604222896975725,1.4758029065440268,0.99044,True
csgE,LB,0.6745361906491176,0.03462129667026253,1.0184238890711035,1.75,6.0,1.027590795229116,0.9595548960506358,0.5990099504006587,1.2618,True
htpG,LB,0.8660610142570639,0.048403493970933666,1.2914516200378565,1.75,5.75,0.8003445128569262,0.9552429409602988,0.5659027473767684,1.0782000000000003,True
hemX,LB,0.8889205831454403,0.03720620127260564,1.1328040710167155,1.75,4.5,0.7797627748783227,0.9827828093506575,0.833727452090434,1.15772,True
yjcD,LB,0.45952562534175617,0.020130052949416267,0.7567052607458221,1.75,5.75,1.5083972303926276,0.9720206816593686,0.5848517668452371,0.7821366666666667,True
lsrC,LB,0.961759906637977,0.04078398446114855,1.3108306973793764,5.75,9.75,0.7207070868476719,0.9737349644959208,6.272432734863927,1.16472,True
yiaD,LB,0.5200916307763559,0.019911783802910844,0.6722901059160541,2.0,5.25,1.332740500986844,0.982714997922162,1.474191743428394,1.1722799999999998,True
metE,LB,0.5396476183376628,0.046524015233166266,1.0572329463841015,1.75,5.75,1.2844440649902698,0.899695450324988,-0.2991839939586933,1.1066933333333333,True
yjbJ,LB,0.6868576625492044,0.02705875525519164,0.9187572590748403,1.75,6.0,1.009156945250342,0.9757702088311915,1.382216340576648,1.1610699999999998,True
yieH,LB,0.9333381709370455,0.03512162598530428,1.2608612739357015,3.25,7.5,0.7426538441731627,0.9778455277660043,2.854796567861151,1.180295,True
yfcG,LB,1.130710056503084,0.028517579958136998,1.2699511096298524,2.5,5.0,0.6130193824432963,0.9943077214021563,1.8961037181122031,0.98776,True
yagA,LB,0.6379415717845638,0.038017979746890376,1.338248003645081,1.75,6.0,1.0865370924502546,0.946230829305473,-0.8657975118290903,1.1335333333333335,True
mraZ,LB,0.7223846604203719,0.04235145394914778,1.0431035194538643,1.75,4.75,0.9595264386657759,0.9635686742154329,0.4933492723821356,1.03076,True
yhjD,LB,0.5212131982648152,0.02428957738079274,0.8106744490990191,1.75,6.0,1.3298726564628836,0.9664189308297306,1.3913700431205198,0.7561866666666667,True
ybdH,LB,0.9465708887538226,0.03863125917706195,1.2588637021138689,4.5,8.5,0.7322718127033104,0.9756249454843328,4.547608706111828,0.7562133333333334,True
yjeH,LB,0.703463991175953,0.032706008982873326,1.0334418767769038,1.75,5.75,0.985334273331089,0.968594576659652,0.5387643466201393,1.2485050000000002,True
lpcA,LB,1.3756654053359227,0.017987711489883308,1.435799550636576,1.75,3.75,0.5038632053051346,0.9988046233220028,1.0487850703603419,1.0408666666666666,True
dinI,LB,0.5536154529594356,0.045574265417599825,1.156777878750638,1.75,6.0,1.2520372703735447,0.9021782796608105,-0.7763651145251691,1.0196733333333334,True
ygiU,LB,0.6180753922564125,0.0345732852654558,0.9349152605857992,1.75,6.0,1.1214605681508654,0.9523236556581742,0.6600998783617948,1.17884,True
rffD,LB,0.5501791484205986,0.043461720818738836,1.0112512892535912,1.75,6.0,1.2598572347748285,0.9092191701382267,-0.0002515420505730575,1.0816,True
yhgA,LB,0.9696642314147128,0.02871253502809237,1.0936117235812406,2.5,4.5,0.7148321636538693,0.9938998433657337,1.661627215244061,0.7497599999999999,True
zitB,LB,1.0795052568827859,0.038624001838524276,1.3979586204224759,5.75,9.75,0.6420970867353619,0.9811593525913355,5.3725569374425595,0.7596166666666666,True
dinJ,LB,0.6665141105334995,0.02507167469591129,0.939088719141286,1.75,6.25,1.0399587489680118,0.9765104969101973,1.1261572776616373,1.1391466666666665,True
panE,LB,0.7624785254657639,0.03891190140294617,1.0174600707626882,1.75,4.75,0.9090710851647039,0.9721493492482791,0.9758045185435882,0.6727866666666666,True
uspG,LB,0.6971832038746688,0.039265462103134086,1.2065231661201974,1.75,6.0,0.994210957331885,0.9516999454470898,-0.11471894282992912,1.08542,True
yiiD,LB,0.8395486142777258,0.03310683444672208,1.1496050513988978,2.0,6.25,0.8256188727751859,0.9757232660209222,1.5777993655461502,1.0581166666666668,True
thiH,LB,0.6771308890257207,0.040862572511811156,1.0788472060416043,1.75,6.0,1.0236531692672732,0.9449406988924812,0.6805933426728967,1.2142399999999998,True
mntR,LB,0.6223336905127069,0.03419389322270367,0.9465014756128136,1.75,5.5,1.1137870102916958,0.9594491039992632,0.5062439897489828,1.0867866666666668,True
proA,LB,0.7222585793334775,0.02915063110825644,1.018934110518925,2.25,6.5,0.9596939384224454,0.9745986788330342,1.5287614001489946,0.9954066666666666,True
yfjF,LB,0.5762897672101788,0.015066206788762214,0.7271459455855216,5.25,9.75,1.2027754438803828,0.9885142884793031,3.836288218761062,1.1023533333333333,True
ansA,LB,1.3946548764644684,0.03296937189277607,1.5206985636021122,1.75,3.75,0.4970026579745047,0.9961033599279783,0.9750688987217138,1.1216333333333335,True
yhiF,LB,0.5323903132151567,0.03562204832065183,0.9609708979630363,1.75,6.0,1.301953028359893,0.9331575379386731,0.5243799991778038,1.18848,True
sfmC,LB,0.56305745420563,0.02914007480034439,0.9633763080753361,1.75,6.0,1.2310416554876231,0.9589065896002587,0.21190633324849725,1.1477199999999999,True
ilvN,LB,0.5578949016958373,0.030492367064289448,0.8792660168808981,1.75,5.75,1.2424332584022197,0.957112404617116,0.1388192466348726,0.8052666666666667,True
yhfA,LB,0.9325247553480729,0.03131579548620979,1.2259067448826693,2.5,6.75,0.7433016406103043,0.9822760829287085,2.0390574129043846,1.04212,True
hofC,LB,0.48257288136417426,0.03803911738804816,0.9042086816749948,1.75,6.0,1.4363575064568554,0.9095740496498543,-0.30242292655640496,0.8104133333333333,True
yheN,LB,0.9952473531900587,0.02908159011116875,1.186892803647839,2.0,5.0,0.6964571956290121,0.9906952013431984,1.439528549652211,1.0825999999999998,True
yfjU,LB,0.635260716674097,0.031813789390538874,1.0639769304759634,1.75,6.0,1.0911223728564745,0.9614201951856762,0.18555789720107005,1.1362500000000002,True
abgB,LB,0.7192324156236924,0.020872010283057876,0.9527405166894723,2.0,6.5,0.9637318417564272,0.9858855013698635,1.7809233047280955,0.7867733333333333,True
nrfC,LB,1.4249863018283215,0.03580796017507418,1.586147477624984,1.75,3.5,0.48642374994805654,0.9962256103118076,0.7347075765847404,1.1007666666666667,True
yiiX,LB,0.6434536467510851,0.016846721707122005,0.8210501623990762,2.25,6.5,1.077229391829189,0.9891512683880339,2.004993196135847,1.0474733333333333,True
hscA,LB,0.7224853686666799,0.04063695026747659,1.0545644057163233,1.75,6.0,0.9593926889330961,0.9518208325860027,0.3633185384489244,1.07856,True
rfaP,LB,0.6138058736964159,0.04991990431542252,1.2773981767404547,1.75,6.0,1.1292612375729252,0.9042988075332347,-0.9157398432943489,0.7551466666666666,True
flgD,LB,0.6609858275425954,0.03889033862573165,1.043873554447049,1.75,5.5,1.0486566453881756,0.953775385314737,0.5843697585069653,0.76696,True
recA,LB,0.6909525086269023,0.020061883983189983,0.8674623412760528,4.0,8.5,1.0031762992472586,0.9858708517786792,3.345752922194403,0.9925666666666666,True
ybjX,LB,0.7044167026033071,0.03638318381407538,1.0774704357115261,1.75,5.75,0.9840016257398311,0.9615236947945917,0.4064235092562609,1.1003833333333333,True
ybgD,LB,0.44388005127925323,0.02378242951759245,0.7721336496141529,1.75,6.25,1.5615641625756989,0.9534695828638836,0.2907505185603783,0.9563733333333333,True
tyrB,LB,0.6225783857234256,0.03789728267476382,1.0170868589733657,1.75,5.75,1.113349252808576,0.9473463928246679,0.19023936344090311,1.08318,True
astA,LB,0.6959415989757476,0.0370269538524202,1.0283265861441335,1.75,5.75,0.9959846940893963,0.9592692723640637,0.6025595370205786,0.7601066666666666,True
yafQ,LB,0.8103202977026289,0.03300165920919858,1.0140577527195678,3.5,6.5,0.8553990101508184,0.9820816345509064,2.9896016896648296,1.1077366666666668,True
aroL,LB,0.7298699236825317,0.02374422290548951,0.9240805187319627,1.75,5.75,0.949685907130817,0.9843729884553202,1.233393908546434,1.1764999999999999,True
phoE,LB,0.6169694038088204,0.022268131386264954,0.824383445373102,1.75,6.0,1.1234709148960165,0.9795825584124374,0.8967304342484471,1.14528,True
rraA,LB,0.859490511749885,0.03397778291607314,1.0896106165753785,1.75,4.75,0.8064628650160757,0.983099557070934,0.7135902755296185,1.15036,True
ycdN,LB,0.6922841699760038,0.04460374707677529,1.268131808551696,1.75,6.0,1.0012466131992752,0.9377175196290846,-0.43903804395798346,1.13644,True
pepQ,LB,0.8269650959761534,0.03792455646902295,1.1086665870777812,2.75,6.25,0.8381819062650415,0.9733868972961787,2.0878344028393943,1.1519233333333334,True
nudE,LB,0.8921476092213187,0.04310389382383933,1.2634565813699197,1.75,6.0,0.7769422608944002,0.9639956772915187,2.3348520183406056,0.7633466666666666,True
iscR,LB,0.5733158970088145,0.029424662598360143,0.9594978499293993,1.75,6.0,1.20901440929221,0.9595585715645853,-0.028830043528690393,1.1733033333333334,True
yaaA,LB,0.625649078875475,0.033008379078058744,1.0391980781283334,1.75,6.0,1.1078849213776347,0.95736330457018,0.24827352222262913,1.16867,True
hisC,LB,0.7433337743476351,0.05115870705745414,1.2425407166149047,1.75,5.75,0.9324844430326946,0.9336634323658312,0.35838034732207263,1.1246,True
flgC,LB,0.6331137118760144,0.03996962025115405,1.1167660083178919,1.75,6.0,1.0948225690864322,0.9400528088049007,0.05343302301012437,1.14016,True
hemF,LB,0.6405185013690478,0.020692163631779614,0.8423395194768647,2.25,6.75,1.0821657439690011,0.9825674963293454,2.0827892130609404,1.2832,True
araJ,LB,0.5984219853674602,0.030730596091478,0.9900256833238116,0.75,6.0,1.1582916361843212,0.9499003237917298,0.13722244514257426,1.21095,True
yiaK,LB,1.0005264795855762,0.03541787285691151,1.2815595496900365,3.75,7.75,0.6927824447455412,0.9815502046952265,3.2739664786208533,0.7682533333333332,True
sspA,LB,0.7585589039605733,0.033608041726848566,1.063006114702953,1.75,6.0,0.9137684324063674,0.9695492732354174,0.9173303977249917,0.7838799999999999,True
bioB,LB,0.7247379109109744,0.030313078669588735,1.1011749745154706,2.0,6.5,0.9564108212425089,0.971118529870863,1.062627126577428,0.7820133333333333,True
yihT,LB,0.7114020922314551,0.030847858567561642,1.0353192609852566,2.0,6.25,0.9743395305259088,0.9707943426681379,1.2979742043211386,1.0404166666666668,True
gshA,LB,0.7091660402021501,0.032479184442095826,1.0365831196159776,1.75,6.0,0.9774116938289394,0.9675288061075082,0.6501213161011467,1.0948399999999998,True
aroM,LB,0.9383265855699218,0.04351948794812349,1.307692307566629,1.75,6.0,0.7387056822427565,0.9667276382960714,1.246755168481791,1.0514266666666665,True
